,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
97,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula #venenatis,3.97E+15,2020-06-22 18:03:00+00:00,91,1,0.010989011,0,0,1,0,0,0,0,0,0,22-06-2020,18:03,22,6,2020
98,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a #nulla,4.24E+15,2020-06-22 18:01:00+00:00,206,0,0,0,0,0,0,0,0,0,0,0,22-06-2020,18:01,22,6,2020
99,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque #morbi,3.04E+15,2020-06-22 14:44:00+00:00,1731,4,0.002310803,1,0,3,0,0,0,0,0,0,22-06-2020,14:44,22,6,2020
100,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac #eget,2.61E+14,2020-06-22 14:03:00+00:00,496,21,0.04233871,1,2,4,0,12,0,2,0,0,22-06-2020,14:03,22,6,2020
101,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus #quisque,9.57E+15,2020-06-22 13:52:00+00:00,166,1,0.006024096,0,0,1,0,0,0,0,0,0,22-06-2020,13:52,22,6,2020
102,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam #tempus,7.52E+15,2020-06-22 13:45:00+00:00,113,9,0.079646018,0,1,0,2,0,0,0,6,6,22-06-2020,13:45,22,6,2020
103,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum #pharetra,6.80E+15,2020-06-22 13:44:00+00:00,162,5,0.030864198,0,1,1,1,0,0,2,0,0,22-06-2020,13:44,22,6,2020
104,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien #tempus,1.75E+15,2020-06-22 13:38:00+00:00,618,6,0.009708738,0,0,2,0,0,1,3,0,0,22-06-2020,13:38,22,6,2020
106,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi #justo,4.80E+15,2020-06-21 22:56:00+00:00,1586,101,0.063682219,1,1,19,4,4,1,21,50,50,21-06-2020,22:56,21,6,2020
107,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #elementum,5.01E+15,2020-06-21 04:02:00+00:00,433,12,0.027713626,0,1,1,2,0,0,1,119,7,21-06-2020,04:02,21,6,2020
108,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit #consequat,7.88E+15,2020-06-20 23:47:00+00:00,258,6,0.023255814,0,0,1,0,1,0,1,80,3,20-06-2020,23:47,20,6,2020
109,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #velit,5.05E+15,2020-06-19 20:45:00+00:00,698,13,0.018624642,0,1,7,4,0,0,1,0,0,19-06-2020,20:45,19,6,2020
110,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #congue,4.39E+15,2020-06-19 19:30:00+00:00,109,3,0.027522936,0,1,1,0,0,0,1,0,0,19-06-2020,19:30,19,6,2020
111,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget #amet,7.75E+15,2020-06-19 18:22:00+00:00,113,4,0.03539823,0,1,1,0,0,0,2,0,0,19-06-2020,18:22,19,6,2020
112,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque #posuere,4.57E+15,2020-06-19 17:48:00+00:00,366,0,0,0,0,0,0,0,0,0,0,0,19-06-2020,17:48,19,6,2020
113,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #rhoncus,8.92E+15,2020-06-19 17:47:00+00:00,1048,17,0.016221374,2,0,4,5,0,1,5,0,0,19-06-2020,17:47,19,6,2020
114,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede #sapien,2.56E+15,2020-06-19 17:21:00+00:00,200,4,0.02,0,1,1,0,0,0,2,0,0,19-06-2020,17:21,19,6,2020
115,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #pretium,7.78E+15,2020-06-19 16:54:00+00:00,193,2,0.010362694,0,0,1,1,0,0,0,0,0,19-06-2020,16:54,19,6,2020
116,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed #purus,5.06E+15,2020-06-19 16:50:00+00:00,331,3,0.009063444,0,0,0,0,3,0,0,0,0,19-06-2020,16:50,19,6,2020
117,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi #ut,7.88E+15,2020-06-19 16:47:00+00:00,802,4,0.004987531,1,0,3,0,0,0,0,0,0,19-06-2020,16:47,19,6,2020
118,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #vitae,5.73E+15,2020-06-19 16:44:00+00:00,598,50,0.08361204,0,1,1,0,3,0,4,41,41,19-06-2020,16:44,19,6,2020
119,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh #tincidunt,6.99E+15,2020-06-19 16:24:00+00:00,34,1,0.029411765,0,0,1,0,0,0,0,0,0,19-06-2020,16:24,19,6,2020
120,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #aenean,4.32E+15,2020-06-19 16:04:00+00:00,38,1,0.026315789,0,1,0,0,0,0,0,0,0,19-06-2020,16:04,19,6,2020
121,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu #lacus,5.45E+14,2020-06-19 15:59:00+00:00,46,2,0.043478261,0,1,0,0,0,0,1,0,0,19-06-2020,15:59,19,6,2020
122,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #vel,1.41E+15,2020-06-19 15:59:00+00:00,22,1,0.045454545,0,1,0,0,0,0,0,0,0,19-06-2020,15:59,19,6,2020
123,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse #tellus,7.22E+15,2020-06-19 15:44:00+00:00,333,10,0.03003003,0,0,2,0,0,0,8,0,0,19-06-2020,15:44,19,6,2020
124,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #non,7.68E+15,2020-06-19 15:43:00+00:00,297,10,0.033670034,0,2,0,5,0,0,3,0,0,19-06-2020,15:43,19,6,2020
125,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,2.09E+15,2020-06-19 15:42:00+00:00,926,117,0.126349892,0,3,2,2,4,0,25,81,81,19-06-2020,15:42,19,6,2020
126,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede #erat,9.36E+15,2020-06-19 15:32:00+00:00,182,3,0.016483516,0,1,2,0,0,0,0,48,0,19-06-2020,15:32,19,6,2020
127,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #phasellus,7.82E+15,2020-06-19 15:14:00+00:00,294,3,0.010204082,0,0,2,1,0,0,0,0,0,19-06-2020,15:14,19,6,2020
128,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem #sed,7.59E+15,2020-06-19 14:59:00+00:00,52,4,0.076923077,0,0,3,0,0,0,1,0,0,19-06-2020,14:59,19,6,2020
129,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu #mattis,1.29E+15,2020-06-19 14:16:00+00:00,150,4,0.026666667,0,0,0,0,0,0,4,0,0,19-06-2020,14:16,19,6,2020
130,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque #et,9.74E+14,2020-06-19 14:02:00+00:00,531,4,0.007532957,0,0,3,0,0,1,0,0,0,19-06-2020,14:02,19,6,2020
131,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis #sodales,4.89E+15,2020-06-19 13:53:00+00:00,163,5,0.030674847,0,0,0,0,3,0,2,25,0,19-06-2020,13:53,19,6,2020
132,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #odio,1.64E+15,2020-06-19 13:44:00+00:00,155,8,0.051612903,0,1,1,0,0,0,6,0,0,19-06-2020,13:44,19,6,2020
133,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci #ante,4.49E+15,2020-06-18 19:26:00+00:00,58,0,0,0,0,0,0,0,0,0,13,0,18-06-2020,19:26,18,6,2020
134,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero #metus,1.77E+15,2020-06-18 19:15:00+00:00,324,7,0.021604938,0,1,3,2,0,0,1,0,0,18-06-2020,19:15,18,6,2020
135,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #dapibus,6.88E+15,2020-06-18 16:56:00+00:00,646,13,0.020123839,1,1,1,0,0,0,0,10,10,18-06-2020,16:56,18,6,2020
136,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra #a,3.26E+15,2020-06-18 16:45:00+00:00,579,18,0.031088083,1,0,1,3,0,0,13,0,0,18-06-2020,16:45,18,6,2020
137,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #nisi,4.14E+15,2020-06-18 15:38:00+00:00,677,43,0.06351551,0,0,3,0,0,0,2,38,38,18-06-2020,15:38,18,6,2020
138,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam #luctus,5.14E+15,2020-06-18 15:31:00+00:00,277,4,0.014440433,0,0,4,0,0,0,0,0,0,18-06-2020,15:31,18,6,2020
139,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #sit,4.07E+15,2020-06-17 19:39:00+00:00,2028,43,0.021203156,2,0,8,3,22,1,7,0,0,17-06-2020,19:39,17,6,2020
140,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel #sapien,1.05E+15,2020-06-17 18:47:00+00:00,257,4,0.015564202,0,0,0,0,0,0,3,77,1,17-06-2020,18:47,17,6,2020
141,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin #sapien,2.85E+15,2020-06-17 18:45:00+00:00,475,4,0.008421053,0,0,1,0,2,0,1,0,0,17-06-2020,18:45,17,6,2020
142,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus #sapien,6.96E+15,2020-06-17 18:44:00+00:00,293,5,0.017064846,0,0,3,0,0,0,2,0,0,17-06-2020,18:44,17,6,2020
143,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #enim,8.73E+15,2020-06-17 17:53:00+00:00,111,3,0.027027027,0,1,1,0,0,0,1,4,0,17-06-2020,17:53,17,6,2020
144,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae #nisl,9.84E+15,2020-06-17 17:48:00+00:00,596,35,0.058724832,0,0,3,4,0,0,2,26,26,17-06-2020,17:48,17,6,2020
145,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #nullam,4.37E+15,2020-06-17 17:44:00+00:00,807,62,0.076827757,2,0,3,0,0,0,8,49,49,17-06-2020,17:44,17,6,2020
146,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget #libero,7.65E+15,2020-06-17 17:41:00+00:00,2038,173,0.084887144,4,1,15,1,0,0,38,114,114,17-06-2020,17:41,17,6,2020
147,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque #libero,9.94E+15,2020-06-17 17:40:00+00:00,3526,107,0.030346001,2,2,8,3,57,0,35,0,0,17-06-2020,17:40,17,6,2020
148,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #faucibus,5.28E+15,2020-06-17 17:39:00+00:00,277,108,0.389891697,3,1,10,2,0,0,10,82,82,17-06-2020,17:39,17,6,2020
149,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #nunc,3.47E+14,2020-06-17 17:28:00+00:00,52,1,0.019230769,0,0,1,0,0,0,0,0,0,17-06-2020,17:28,17,6,2020
150,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #nulla,3.39E+15,2020-06-17 17:21:00+00:00,297,6,0.02020202,0,0,3,0,0,0,3,0,0,17-06-2020,17:21,17,6,2020
151,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus #tortor,1.55E+15,2020-06-17 16:57:00+00:00,408,3,0.007352941,0,0,1,0,0,0,2,0,0,17-06-2020,16:57,17,6,2020
152,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat #sagittis,5.46E+15,2020-06-17 16:29:00+00:00,80,0,0,0,0,0,0,0,0,0,0,0,17-06-2020,16:29,17,6,2020
153,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #erat,8.55E+15,2020-06-17 14:35:00+00:00,2192,95,0.043339416,8,1,12,6,24,0,44,0,0,17-06-2020,14:35,17,6,2020
154,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique #rhoncus,3.66E+15,2020-06-17 14:25:00+00:00,25,1,0.04,0,0,1,0,0,0,0,0,0,17-06-2020,14:25,17,6,2020
155,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #posuere,4.66E+15,2020-06-17 14:05:00+00:00,52,4,0.076923077,0,1,1,0,0,0,2,0,0,17-06-2020,14:05,17,6,2020
156,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #vel,3.94E+15,2020-06-17 13:27:00+00:00,600,4,0.006666667,0,1,1,0,1,0,1,107,0,17-06-2020,13:27,17,6,2020
157,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium #mauris,1.77E+15,2020-06-16 21:53:00+00:00,215,18,0.08372093,0,1,9,0,0,0,8,43,0,16-06-2020,21:53,16,6,2020
158,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non #pellentesque,5.92E+15,2020-06-16 17:52:00+00:00,327,5,0.01529052,0,1,3,0,0,0,1,0,0,16-06-2020,17:52,16,6,2020
159,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida #integer,9.47E+15,2020-06-16 17:32:00+00:00,398,4,0.010050251,0,0,2,0,0,0,2,0,0,16-06-2020,17:32,16,6,2020
160,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at #mattis,2.10E+15,2020-06-16 17:29:00+00:00,366,2,0.005464481,0,0,1,0,0,0,1,0,0,16-06-2020,17:29,16,6,2020
161,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #nisi,8.66E+14,2020-06-16 16:54:00+00:00,368,11,0.029891304,0,1,4,2,0,0,4,56,0,16-06-2020,16:54,16,6,2020
162,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #id,1.19E+15,2020-06-16 16:53:00+00:00,1012,39,0.038537549,0,1,7,1,18,0,12,0,0,16-06-2020,16:53,16,6,2020
163,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel #nibh,4.22E+15,2020-06-16 14:42:00+00:00,207,3,0.014492754,0,1,1,0,0,0,0,31,1,16-06-2020,14:42,16,6,2020
164,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor #habitasse,5.16E+15,2020-06-16 14:03:00+00:00,307,10,0.03257329,0,1,6,1,0,0,2,0,0,16-06-2020,14:03,16,6,2020
165,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in #nec,7.31E+14,2020-06-15 20:43:00+00:00,277,13,0.046931408,0,0,1,3,0,0,1,98,8,15-06-2020,20:43,15,6,2020
166,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #nisl,4.87E+15,2020-06-15 15:44:00+00:00,114,1,0.00877193,0,0,1,0,0,0,0,28,0,15-06-2020,15:44,15,6,2020
167,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien #a,9.04E+15,2020-06-15 15:33:00+00:00,303,7,0.02310231,0,0,4,2,0,0,1,0,0,15-06-2020,15:33,15,6,2020
168,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis #bibendum,4.72E+15,2020-06-15 15:28:00+00:00,197,1,0.005076142,0,0,1,0,0,0,0,0,0,15-06-2020,15:28,15,6,2020
